loaded_uid	ncbi_taxon_id	taxon_rank_level	relative_abundance
90	113107	species	0.03004
90	729	species	0.02891
90	856	species	0.0269
90	658083	species	0.01913
90	29466	species	0.01667
90	68892	species	0.01564
90	33035	species	0.00854
90	158847	species	0.00821
90	658088	species	0.00776
90	658087	species	0.00614
90	665950	species	0.0035
90	165179	species	0.00328
90	626931	species	0.00327
90	46506	species	0.00307
90	84135	species	0.00304
90	552395	species	0.0022
90	552398	species	0.00126
90	43675	species	0.00098
90	357276	species	0.00037
90	84112	species	0.00035
90	-1	species	7.67586
90	-1	genus	1.81007
91	838	genus	71.5024
91	816	genus	7.29566
91	239759	genus	2.46059
91	216851	genus	2.04997
91	40544	genus	1.16689
91	1263	genus	0.95394
91	572511	genus	0.56422
91	397864	genus	0.50862
91	1578	genus	0.45988
91	841	genus	0.45131
91	1730	genus	0.4179
91	724	genus	0.40538
91	292632	genus	0.28806
91	375288	genus	0.27032
91	102106	genus	0.26309
91	283168	genus	0.2353
91	189330	genus	0.21469
91	1678	genus	0.17935
91	29465	genus	0.155
91	906	genus	0.13314
91	561	genus	0.12051
91	33042	genus	0.09798
91	35832	genus	0.09084
91	570	genus	0.0695
91	447020	genus	0.06892
91	207244	genus	0.06871
91	1301	genus	0.05613
91	1348911	genus	0.04839
91	459786	genus	0.04589
91	2172	genus	0.0138
91	61170	genus	0.01017
91	577310	genus	0.0098
91	117563	genus	0.0079
91	713	genus	0.00456
91	1485	genus	0.00203
91	644652	genus	0.00073
91	165179	species	71.5024
91	387090	species	4.70784
91	28117	species	2.08574
91	853	species	2.04997
91	40545	species	1.16689
91	310298	species	0.93087
91	310297	species	0.57316
91	46228	species	0.5311
91	487174	species	0.50862
91	1623	species	0.45988
91	729	species	0.40538
91	33039	species	0.38331
91	457412	species	0.33113
91	74426	species	0.26309
91	818	species	0.25873
91	28118	species	0.2353
91	166486	species	0.23237
91	821	species	0.21159
91	328814	species	0.20361
91	39485	species	0.19327
91	40520	species	0.18092
91	39486	species	0.17701
91	46506	species	0.156
91	1680	species	0.1516
91	328813	species	0.12593
91	360807	species	0.11783
91	371601	species	0.10681
91	28116	species	0.10608
91	301301	species	0.10111
91	39488	species	0.09933
91	40519	species	0.09171
91	46503	species	0.08271
91	329854	species	0.08025
91	820	species	0.07952
91	562	species	0.07912
91	410072	species	0.06901
91	446660	species	0.06892
91	649756	species	0.06871
91	1118061	species	0.06391
91	573	species	0.06326
91	39491	species	0.06132
91	47678	species	0.05348
91	1099853	species	0.04839
91	39496	species	0.04668
91	823	species	0.04433
91	29466	species	0.04429
91	88431	species	0.03768
91	1304	species	0.03242
91	116085	species	0.02897
91	216816	species	0.02775
91	665951	species	0.02716
91	626932	species	0.027
91	246787	species	0.01736
91	39490	species	0.01731
91	387661	species	0.01561
91	1318	species	0.01425
91	214856	species	0.01387
91	658089	species	0.01052
91	61171	species	0.01017
91	487175	species	0.0098
91	291644	species	0.00939
91	35833	species	0.00877
91	68892	species	0.00669
91	2173	species	0.00558
91	39777	species	0.00486
91	658081	species	0.00474
91	1288121	species	0.00443
91	674529	species	0.00439
91	658655	species	0.00288
91	113107	species	0.00277
91	39778	species	0.00271
91	208479	species	0.00203
91	471189	species	0.00073
91	469610	species	0.00019
91	357276	species	0.00018
91	-1	species	10.0473
91	-1	genus	9.30845
92	29465	genus	31.1313
92	1485	genus	27.8982
92	1678	genus	26.2614
92	724	genus	6.31092
92	1301	genus	4.92908
92	1279	genus	2.10573
92	32207	genus	1.30903
92	1378	genus	0.02003
92	1716	genus	0.01882
92	713	genus	0.00696
92	816	genus	0.00307
92	239759	genus	0.00284
92	292632	genus	0.00138
92	117563	genus	0.00135
92	1502	species	27.8982
92	28025	species	26.2583
92	729	species	6.30298
92	1318	species	2.68398
92	1304	species	1.67542
92	1282	species	1.5028
92	43675	species	1.30903
92	39778	species	0.85849
92	1290	species	0.56715
92	1311	species	0.34653
92	39777	species	0.34293
92	113107	species	0.19201
92	28035	species	0.03579
92	68892	species	0.01671
92	38304	species	0.01527
92	1379	species	0.01506
92	28037	species	0.01444
92	29466	species	0.00539
92	726	species	0.00459
92	38303	species	0.0034
92	727	species	0.00335
92	216816	species	0.00307
92	28111	species	0.00307
92	43765	species	0.00015
92	-1	species	29.9419
92	-1	genus	-0.0000000000000142109
93	816	genus	22.7199
93	1730	genus	16.4253
93	841	genus	14.5099
93	216851	genus	14.1638
93	577309	genus	6.99781
93	239759	genus	3.17092
93	848	genus	3.08771
93	1263	genus	2.97829
93	572511	genus	2.3552
93	292632	genus	1.8397
93	33042	genus	1.75716
93	239934	genus	1.65145
93	375288	genus	1.51138
93	35832	genus	0.68245
93	189330	genus	0.62714
93	1485	genus	0.55954
93	459786	genus	0.55409
93	283168	genus	0.52391
93	447020	genus	0.51426
93	100883	genus	0.46991
93	561	genus	0.35376
93	577310	genus	0.34082
93	84111	genus	0.29872
93	1301	genus	0.22496
93	570	genus	0.22264
93	61170	genus	0.09378
93	29465	genus	0.084
93	102106	genus	0.07134
93	838	genus	0.06783
93	724	genus	0.01969
93	946234	genus	0.01669
93	1678	genus	0.01654
93	207244	genus	0.01601
93	117563	genus	0.01107
93	53335	genus	0.01066
93	244127	genus	0.00909
93	644652	genus	0.00431
93	547	genus	0.00407
93	123375	genus	0.00234
93	872	genus	0.00176
93	853	species	14.1638
93	39496	species	12.7707
93	360807	species	12.6159
93	329854	species	6.74617
93	28111	species	5.00675
93	820	species	4.87607
93	850	species	3.08771
93	28117	species	2.6999
93	47678	species	2.38096
93	39485	species	2.04687
93	457412	species	1.91334
93	410072	species	1.75716
93	239935	species	1.65145
93	166486	species	1.61307
93	40520	species	1.50932
93	46503	species	1.42213
93	626929	species	1.27688
93	39488	species	1.18275
93	454154	species	0.82908
93	357276	species	0.7312
93	818	species	0.72268
93	33039	species	0.59565
93	46228	species	0.56426
93	28118	species	0.52391
93	446660	species	0.51426
93	40519	species	0.43991
93	39486	species	0.40272
93	817	species	0.39269
93	39490	species	0.36745
93	328814	species	0.3665
93	469610	species	0.34538
93	487175	species	0.34082
93	28116	species	0.3401
93	649724	species	0.29515
93	301301	species	0.28093
93	1226323	species	0.26176
93	562	species	0.26162
93	33038	species	0.24325
93	88431	species	0.22442
93	573	species	0.22264
93	291645	species	0.11273
93	1304	species	0.11104
93	208479	species	0.10671
93	658082	species	0.10182
93	1535	species	0.08629
93	1288121	species	0.08617
93	823	species	0.0761
93	371601	species	0.07295
93	626935	species	0.07134
93	35833	species	0.07044
93	165179	species	0.06783
93	1318	species	0.05787
93	665950	species	0.05438
93	454155	species	0.05356
93	1547	species	0.04596
93	457402	species	0.0429
93	1264	species	0.04278
93	84112	species	0.04265
93	197614	species	0.03772
93	246787	species	0.03259
93	358743	species	0.02449
93	31971	species	0.02293
93	154046	species	0.02249
93	658088	species	0.01982
93	729	species	0.01969
93	1512	species	0.0188
93	821	species	0.01863
93	626932	species	0.01671
93	292800	species	0.01669
93	28026	species	0.01654
93	658087	species	0.01634
93	29466	species	0.01616
93	649756	species	0.01601
93	39777	species	0.01485
93	39491	species	0.01465
93	113107	species	0.0132
93	457421	species	0.01287
93	40518	species	0.01244
93	261299	species	0.01154
93	674529	species	0.0088
93	387661	species	0.00865
93	552396	species	0.00797
93	46124	species	0.0077
93	658083	species	0.0075
93	33035	species	0.00698
93	1265	species	0.00557
93	658655	species	0.0054
93	1343	species	0.00513
93	328812	species	0.0045
93	471189	species	0.00431
93	39778	species	0.00428
93	550	species	0.00407
93	333367	species	0.00405
93	102148	species	0.00234
93	876	species	0.00176
93	169435	species	0.00167
93	328813	species	0.00139
93	29347	species	0.00094
93	46506	species	0.0007
93	1531	species	0.00062
93	658089	species	0.00059
93	1118060	species	0.00055
93	552395	species	0.00028
93	214856	species	0.00026
93	-1	species	10.218
93	-1	genus	1.03009
94	816	genus	45.7041
94	1730	genus	19.1513
94	1263	genus	10.4493
94	841	genus	6.40634
94	239759	genus	3.2421
94	216851	genus	2.85895
94	292632	genus	2.46162
94	397864	genus	2.03141
94	375288	genus	2.01508
94	572511	genus	1.47323
94	33042	genus	0.84789
94	189330	genus	0.75963
94	283168	genus	0.69746
94	35832	genus	0.17074
94	459786	genus	0.10771
94	447020	genus	0.08916
94	2172	genus	0.08733
94	207244	genus	0.07118
94	644652	genus	0.05171
94	244127	genus	0.04363
94	239934	genus	0.04079
94	561	genus	0.02341
94	102106	genus	0.01428
94	61170	genus	0.01256
94	1485	genus	0.0119
94	544	genus	0.01167
94	1301	genus	0.00664
94	846	genus	0.00597
94	830	genus	0.0049
94	946234	genus	0.00448
94	872	genus	0.0031
94	84111	genus	0.0022
94	29465	genus	0.00196
94	1017280	genus	0.00156
94	133925	genus	0.00102
94	574697	genus	0.00073
94	117563	genus	0.00067
94	310298	species	15.2641
94	39491	species	14.1003
94	820	species	12.9534
94	46506	species	7.071
94	40518	species	6.54562
94	301301	species	3.8534
94	204516	species	3.16305
94	853	species	2.85895
94	821	species	2.63227
94	457412	species	2.59482
94	28117	species	2.56502
94	39485	species	2.3429
94	360807	species	2.14523
94	487174	species	2.03141
94	818	species	1.70934
94	47678	species	1.52779
94	46228	species	1.30881
94	39488	species	1.28073
94	46503	species	1.27695
94	357276	species	1.13191
94	39492	species	1.01091
94	33039	species	0.99145
94	410072	species	0.76541
94	823	species	0.73813
94	28118	species	0.69746
94	328814	species	0.5077
94	40520	species	0.48178
94	1735	species	0.46581
94	166486	species	0.40772
94	658081	species	0.34622
94	39486	species	0.30278
94	39496	species	0.29395
94	88431	species	0.22992
94	457387	species	0.21241
94	328813	species	0.1399
94	39490	species	0.12253
94	1118061	species	0.10228
94	658089	species	0.09511
94	446660	species	0.08916
94	2173	species	0.08733
94	116085	species	0.08248
94	649756	species	0.07118
94	471189	species	0.05171
94	39483	species	0.04237
94	239935	species	0.04079
94	371601	species	0.03351
94	658082	species	0.03346
94	35833	species	0.02824
94	562	species	0.02341
94	214856	species	0.01739
94	61171	species	0.01256
94	1288121	species	0.01209
94	546	species	0.0108
94	1535	species	0.00879
94	658087	species	0.00789
94	665950	species	0.00763
94	847	species	0.00597
94	626929	species	0.00528
94	292800	species	0.00448
94	1304	species	0.00386
94	876	species	0.0031
94	1308	species	0.00279
94	214851	species	0.00272
94	552398	species	0.00224
94	29347	species	0.00156
94	106588	species	0.00156
94	544644	species	0.00073
94	169435	species	0.00056
94	29361	species	0.00055
94	358743	species	0.00054
94	208479	species	0.00046
94	84112	species	0.00028
94	-1	species	3.03407
94	-1	genus	1.13237
95	838	genus	72.2496
95	39948	genus	6.97033
95	906	genus	3.55637
95	216851	genus	2.89925
95	1485	genus	2.57751
95	52225	genus	1.48393
95	1730	genus	1.1163
95	816	genus	1.10371
95	1263	genus	1.05929
95	904	genus	0.98728
95	1678	genus	0.93521
95	292632	genus	0.55364
95	189330	genus	0.5524
95	841	genus	0.53665
95	1578	genus	0.51669
95	577309	genus	0.39107
95	830	genus	0.34297
95	135858	genus	0.29381
95	33042	genus	0.25898
95	572511	genus	0.25755
95	375288	genus	0.24631
95	102106	genus	0.18736
95	283168	genus	0.1843
95	459786	genus	0.10032
95	1301	genus	0.06023
95	239759	genus	0.05638
95	674963	genus	0.05391
95	397864	genus	0.02564
95	2172	genus	0.02325
95	248038	genus	0.0201
95	1348911	genus	0.01707
95	2745	genus	0.01181
95	191303	genus	0.01085
95	2316	genus	0.00817
95	1017280	genus	0.00666
95	133925	genus	0.00647
95	724	genus	0.0038
95	836	genus	0.00184
95	846	genus	0.00183
95	946234	genus	0.00109
95	165179	species	72.2288
95	487173	species	6.97033
95	853	species	2.89925
95	411489	species	2.5723
95	40518	species	0.95658
95	905	species	0.92611
95	1680	species	0.62979
95	310297	species	0.59999
95	907	species	0.53834
95	1623	species	0.51669
95	360807	species	0.4707
95	39485	species	0.46409
95	39491	species	0.42616
95	88431	species	0.37455
95	45851	species	0.34297
95	100886	species	0.29381
95	52226	species	0.29151
95	1681	species	0.2436
95	410072	species	0.23637
95	39483	species	0.21899
95	33039	species	0.20593
95	47678	species	0.18986
95	74426	species	0.18736
95	28118	species	0.1843
95	39486	species	0.17785
95	454154	species	0.17282
95	39492	species	0.13648
95	387090	species	0.112
95	39488	species	0.08832
95	46228	species	0.08622
95	216816	species	0.06182
95	187327	species	0.06116
95	821	species	0.06047
95	1304	species	0.06023
95	626938	species	0.05391
95	166486	species	0.05207
95	357276	species	0.05172
95	40520	species	0.05163
95	820	species	0.04741
95	28117	species	0.04643
95	454155	species	0.03603
95	487174	species	0.02564
95	46503	species	0.02524
95	116085	species	0.02261
95	2173	species	0.02157
95	363265	species	0.02088
95	248039	species	0.0201
95	310298	species	0.01936
95	665951	species	0.01867
95	1099853	species	0.01707
95	40519	species	0.01649
95	301301	species	0.01388
95	674529	species	0.01096
95	658087	species	0.00985
95	2317	species	0.00817
95	106588	species	0.00666
95	552398	species	0.00659
95	1288121	species	0.00611
95	823	species	0.006
95	1535	species	0.00522
95	1118061	species	0.00468
95	729	species	0.0038
95	28116	species	0.00371
95	46506	species	0.00363
95	214851	species	0.00336
95	328814	species	0.00327
95	261299	species	0.00309
95	371601	species	0.00258
95	818	species	0.00201
95	322095	species	0.00184
95	847	species	0.00183
95	154288	species	0.00131
95	39490	species	0.00125
95	292800	species	0.00109
95	387661	species	0.00087
95	328813	species	0.00057
95	658657	species	0.00026
95	-1	species	5.35487
95	-1	genus	0.33003
96	816	genus	27.0478
96	1730	genus	11.3265
96	216851	genus	9.06802
96	292632	genus	7.96759
96	1678	genus	6.51537
96	239759	genus	6.00498
96	1263	genus	5.39786
96	33042	genus	3.93905
96	572511	genus	2.50608
96	39948	genus	2.38405
96	189330	genus	2.12254
96	375288	genus	2.04651
96	577309	genus	1.708
96	841	genus	1.49506
96	397864	genus	1.38548
96	40544	genus	1.26416
96	239934	genus	0.96337
96	102106	genus	0.93564
96	1485	genus	0.88665
96	283168	genus	0.78042
96	906	genus	0.33032
96	35832	genus	0.23741
96	1301	genus	0.22312
96	561	genus	0.1881
96	459786	genus	0.17888
96	244127	genus	0.12674
96	447020	genus	0.10479
96	29465	genus	0.07601
96	207244	genus	0.05485
96	577310	genus	0.0507
96	1578	genus	0.03211
96	52225	genus	0.02492
96	61170	genus	0.01808
96	830	genus	0.01321
96	1348911	genus	0.01017
96	84111	genus	0.00565
96	104264	genus	0.00558
96	1017280	genus	0.00419
96	100883	genus	0.0016
96	724	genus	0.00157
96	117563	genus	0.00094
96	133925	genus	0.00043
96	574697	genus	0.00017
96	310298	species	16.1229
96	853	species	9.06802
96	820	species	5.43695
96	39488	species	4.5156
96	28117	species	4.24076
96	39485	species	3.77133
96	457412	species	3.64834
96	410072	species	3.15534
96	1681	species	2.62815
96	218538	species	2.38405
96	39491	species	2.23623
96	821	species	1.97218
96	328814	species	1.70338
96	40518	species	1.67941
96	28026	species	1.61487
96	1680	species	1.52003
96	487174	species	1.38548
96	47678	species	1.34957
96	40520	species	1.27047
96	40545	species	1.26416
96	39486	species	1.2453
96	658089	species	1.20866
96	33039	species	1.19429
96	46503	species	1.11351
96	239935	species	0.96337
96	74426	species	0.93564
96	823	species	0.933
96	360807	species	0.90394
96	88431	species	0.87724
96	411489	species	0.84964
96	28118	species	0.78042
96	357276	species	0.55919
96	116085	species	0.55142
96	216816	species	0.53748
96	246787	species	0.53371
96	39490	species	0.5284
96	166486	species	0.51169
96	665956	species	0.43889
96	28116	species	0.43219
96	626929	species	0.34831
96	454154	species	0.32842
96	1118061	species	0.28279
96	371601	species	0.23522
96	751585	species	0.23229
96	562	species	0.1881
96	39496	species	0.1484
96	1686	species	0.14219
96	658081	species	0.13993
96	658082	species	0.13548
96	39492	species	0.12657
96	1308	species	0.12251
96	446660	species	0.10479
96	301301	species	0.07943
96	28025	species	0.07265
96	665950	species	0.07258
96	40519	species	0.06789
96	1304	species	0.06132
96	291644	species	0.05566
96	649756	species	0.05485
96	454155	species	0.05126
96	487175	species	0.0507
96	658657	species	0.04247
96	33038	species	0.04132
96	1599	species	0.03033
96	1535	species	0.02715
96	469610	species	0.02696
96	29466	species	0.02585
96	35833	species	0.02547
96	328813	species	0.0239
96	1288121	species	0.02107
96	1318	species	0.02022
96	658087	species	0.01766
96	626932	species	0.01587
96	214851	species	0.01193
96	113107	species	0.01131
96	1099853	species	0.01017
96	457422	species	0.01012
96	469614	species	0.00849
96	154046	species	0.00821
96	1343	species	0.00776
96	39777	species	0.00733
96	261299	species	0.00694
96	552398	species	0.00666
96	106588	species	0.00419
96	84112	species	0.00287
96	39778	species	0.00277
96	658086	species	0.00244
96	817	species	0.0019
96	1582	species	0.00178
96	29347	species	0.00165
96	729	species	0.00157
96	1264	species	0.00152
96	46228	species	0.0007
96	61171	species	0.00028
96	169435	species	0.00025
96	544644	species	0.00017
96	-1	species	10.4042
96	-1	genus	2.5653
97	830	genus	35.9691
97	816	genus	21.4417
97	292632	genus	10.9816
97	1730	genus	6.60982
97	239759	genus	4.41671
97	33042	genus	3.7484
97	841	genus	3.6155
97	216851	genus	2.7972
97	375288	genus	2.25566
97	572511	genus	1.29167
97	397864	genus	1.23496
97	39948	genus	1.09453
97	577309	genus	0.71258
97	283168	genus	0.46549
97	189330	genus	0.38996
97	40544	genus	0.38354
97	1263	genus	0.28586
97	1301	genus	0.24376
97	1678	genus	0.18308
97	2172	genus	0.15533
97	1578	genus	0.13053
97	207244	genus	0.11629
97	872	genus	0.10734
97	29465	genus	0.09006
97	724	genus	0.0726
97	35832	genus	0.06057
97	102106	genus	0.05531
97	244127	genus	0.05456
97	1348911	genus	0.0511
97	52225	genus	0.04052
97	239934	genus	0.03824
97	561	genus	0.02571
97	84567	genus	0.0194
97	459786	genus	0.01918
97	846	genus	0.01262
97	61170	genus	0.00459
97	577310	genus	0.00432
97	45851	species	35.9691
97	28111	species	4.98188
97	820	species	4.85975
97	39491	species	4.02003
97	28117	species	3.76524
97	751585	species	3.36084
97	360807	species	3.01448
97	853	species	2.7972
97	310298	species	2.12835
97	39485	species	1.98983
97	357276	species	1.84977
97	674529	species	1.58463
97	46503	species	1.52578
97	204516	species	1.46036
97	487174	species	1.23496
97	487173	species	1.09453
97	47678	species	1.07862
97	33039	species	1.0645
97	821	species	0.97767
97	626929	species	0.8085
97	823	species	0.70574
97	28116	species	0.6257
97	328814	species	0.54598
97	301301	species	0.53963
97	291644	species	0.4718
97	28118	species	0.46549
97	246787	species	0.41907
97	40545	species	0.38354
97	39488	species	0.32995
97	665950	species	0.31223
97	1118061	species	0.28525
97	46228	species	0.26287
97	88431	species	0.25161
97	410072	species	0.25139
97	40520	species	0.22718
97	1304	species	0.16839
97	454154	species	0.16432
97	2173	species	0.15533
97	310297	species	0.1539
97	39496	species	0.14272
97	39486	species	0.13835
97	116085	species	0.13322
97	1623	species	0.12815
97	1680	species	0.12127
97	649756	species	0.11629
97	39492	species	0.09266
97	328813	species	0.08582
97	1318	species	0.07537
97	729	species	0.0726
97	901	species	0.07075
97	216816	species	0.06181
97	166486	species	0.06139
97	74426	species	0.05531
97	1099853	species	0.0511
97	46506	species	0.03882
97	239935	species	0.03824
97	876	species	0.0366
97	39490	species	0.03462
97	562	species	0.02571
97	387661	species	0.02413
97	1265	species	0.02299
97	39777	species	0.02184
97	658087	species	0.01948
97	658089	species	0.01611
97	1288121	species	0.01463
97	35833	species	0.01388
97	847	species	0.01262
97	29466	species	0.00608
97	454155	species	0.00525
97	214856	species	0.00505
97	469610	species	0.00497
97	61171	species	0.00459
97	487175	species	0.00432
97	39778	species	0.00311
97	33043	species	0.00294
97	371601	species	0.00293
97	1599	species	0.00239
97	-1	species	11.9465
97	-1	genus	0.82052
98	816	genus	48.3892
98	904	genus	9.46382
98	1485	genus	7.25457
98	1263	genus	6.90606
98	572511	genus	4.42463
98	1730	genus	3.54065
98	33042	genus	3.35821
98	375288	genus	2.57667
98	189330	genus	2.36138
98	397864	genus	1.46819
98	292632	genus	1.30529
98	1678	genus	1.04539
98	459786	genus	0.64529
98	102106	genus	0.56108
98	35832	genus	0.39815
98	100883	genus	0.28301
98	283168	genus	0.28149
98	581	genus	0.14294
98	239759	genus	0.11185
98	207244	genus	0.10736
98	1348911	genus	0.09369
98	872	genus	0.08512
98	84111	genus	0.08372
98	561	genus	0.07861
98	1301	genus	0.04535
98	946234	genus	0.03321
98	848	genus	0.03244
98	29465	genus	0.02573
98	39948	genus	0.01039
98	838	genus	0.00869
98	32008	genus	0.00831
98	239934	genus	0.00809
98	244127	genus	0.00434
98	724	genus	0.00415
98	1283313	genus	0.00387
98	40544	genus	0.00325
98	517	genus	0.00313
98	216851	genus	0.00283
98	906	genus	0.00198
98	117563	genus	0.00172
98	841	genus	0.00076
98	574697	genus	0.00067
98	204516	species	12.6083
98	46506	species	9.843
98	28116	species	7.97607
98	457412	species	6.90606
98	821	species	6.19558
98	208479	species	5.8013
98	410072	species	3.35821
98	820	species	3.19526
98	338188	species	2.98928
98	39488	species	2.791
98	626929	species	2.33568
98	33039	species	2.29989
98	665950	species	2.19078
98	33038	species	2.03476
98	88431	species	1.61713
98	487174	species	1.46819
98	216816	species	1.04539
98	291644	species	1.0176
98	818	species	0.96465
98	1531	species	0.94731
98	674529	species	0.82728
98	39486	species	0.74425
98	39490	species	0.57274
98	147207	species	0.56108
98	46503	species	0.50987
98	649724	species	0.45034
98	47678	species	0.34736
98	28118	species	0.28149
98	387661	species	0.21776
98	39491	species	0.17691
98	823	species	0.1762
98	582	species	0.14294
98	658089	species	0.10921
98	649756	species	0.10736
98	1099853	species	0.09369
98	40520	species	0.08998
98	901	species	0.08512
98	246787	species	0.07175
98	658087	species	0.05708
98	562	species	0.0526
98	658082	species	0.05006
98	658088	species	0.04081
98	328814	species	0.03937
98	292800	species	0.03321
98	850	species	0.03244
98	457421	species	0.02471
98	1304	species	0.0238
98	658655	species	0.02364
98	358743	species	0.0236
98	328813	species	0.02351
98	35833	species	0.02226
98	1308	species	0.02155
98	1070699	species	0.01796
98	187327	species	0.01746
98	357276	species	0.01743
98	154046	species	0.01722
98	333367	species	0.0148
98	658083	species	0.01441
98	218538	species	0.01039
98	165179	species	0.00869
98	239935	species	0.00809
98	29466	species	0.00786
98	658657	species	0.00773
98	39777	species	0.00459
98	457422	species	0.00439
98	729	species	0.00415
98	40545	species	0.00325
98	853	species	0.00283
98	187326	species	0.00198
98	552395	species	0.00176
98	658085	species	0.00175
98	84112	species	0.00125
98	1547	species	0.00084
98	544644	species	0.00067
98	328812	species	0.00055
98	-1	species	16.2106
98	-1	genus	4.83471
99	816	genus	64.0258
99	158846	genus	14.9549
99	841	genus	5.47087
99	375288	genus	2.76657
99	561	genus	2.3055
99	570	genus	1.99569
99	547	genus	1.829
99	572511	genus	1.71525
99	29465	genus	0.75793
99	544	genus	0.60484
99	1485	genus	0.5669
99	1730	genus	0.40854
99	35832	genus	0.2452
99	160674	genus	0.21746
99	102106	genus	0.15868
99	189330	genus	0.10783
99	239759	genus	0.09815
99	216851	genus	0.05354
99	1263	genus	0.05137
99	1678	genus	0.04467
99	459786	genus	0.03645
99	946234	genus	0.03011
99	577310	genus	0.02748
99	33042	genus	0.01866
99	1578	genus	0.01669
99	838	genus	0.01542
99	46123	genus	0.00243
99	1301	genus	0.00172
99	123375	genus	0.00104
99	46506	species	31.1582
99	821	species	21.1731
99	47678	species	8.12902
99	166486	species	4.45772
99	491921	species	2.46913
99	46503	species	2.04801
99	28116	species	1.9373
99	571	species	1.87907
99	550	species	1.82063
99	562	species	1.65156
99	33038	species	1.55819
99	818	species	1.49252
99	360807	species	1.0111
99	658082	species	0.92509
99	29466	species	0.53667
99	823	species	0.40589
99	39491	species	0.36909
99	29361	species	0.28684
99	158847	species	0.27179
99	742723	species	0.23092
99	54291	species	0.21746
99	469610	species	0.1895
99	33039	species	0.15543
99	154046	species	0.14174
99	147207	species	0.13041
99	208479	species	0.12636
99	573	species	0.11662
99	371601	species	0.11065
99	546	species	0.10204
99	28117	species	0.07222
99	88431	species	0.0708
99	853	species	0.05354
99	40518	species	0.05137
99	39486	species	0.03702
99	1680	species	0.03396
99	39488	species	0.03237
99	292800	species	0.03011
99	487175	species	0.02748
99	658655	species	0.02485
99	820	species	0.02382
99	658081	species	0.02054
99	469614	species	0.01698
99	1625	species	0.01669
99	165179	species	0.01542
99	665951	species	0.01207
99	1512	species	0.01159
99	410072	species	0.01004
99	328813	species	0.00999
99	214856	species	0.00947
99	28026	species	0.00909
99	261299	species	0.00892
99	116085	species	0.00862
99	35833	species	0.00771
99	457422	species	0.0072
99	39490	species	0.00709
99	328814	species	0.00647
99	548	species	0.00537
99	658088	species	0.00355
99	69218	species	0.003
99	46125	species	0.00243
99	301301	species	0.00205
99	40520	species	0.00164
99	216816	species	0.00162
99	1318	species	0.00124
99	357276	species	0.00115
99	102148	species	0.00104
99	39778	species	0.00051
99	28037	species	0.00048
99	358743	species	0.00038
99	-1	species	14.2381
99	-1	genus	1.47135
100	561	genus	44.5484
100	1263	genus	28.2632
100	29465	genus	7.11222
100	570	genus	5.31047
100	1485	genus	3.00008
100	35832	genus	2.11981
100	906	genus	1.21516
100	946234	genus	1.08972
100	572511	genus	0.82914
100	547	genus	0.815
100	904	genus	0.73845
100	1350	genus	0.53979
100	1678	genus	0.4905
100	838	genus	0.35785
100	816	genus	0.31822
100	1380	genus	0.26476
100	53335	genus	0.23486
100	158846	genus	0.06159
100	156454	genus	0.0565
100	1301	genus	0.05239
100	544	genus	0.05209
100	586	genus	0.03991
100	84108	genus	0.02584
100	133925	genus	0.02323
100	872	genus	0.02275
100	84162	genus	0.01086
100	123375	genus	0.01008
100	620	genus	0.00744
100	375288	genus	0.00623
100	724	genus	0.0054
100	830	genus	0.00356
100	239759	genus	0.00338
100	39948	genus	0.00183
100	459786	genus	0.0003
100	841	genus	0.00017
100	562	species	40.9829
100	40518	species	28.2632
100	573	species	5.31047
100	29466	species	2.65106
100	1512	species	2.60537
100	29348	species	1.31061
100	292800	species	1.08972
100	550	species	0.815
100	33039	species	0.80881
100	905	species	0.73687
100	1689	species	0.4905
100	28126	species	0.35785
100	1352	species	0.28631
100	1382	species	0.26476
100	457396	species	0.24522
100	46506	species	0.21583
100	35833	species	0.15712
100	658081	species	0.15034
100	1351	species	0.11842
100	66219	species	0.10836
100	204516	species	0.07102
100	156456	species	0.0565
100	33945	species	0.0491
100	1328	species	0.04686
100	1353	species	0.04506
100	1502	species	0.04113
100	37734	species	0.0409
100	31971	species	0.03905
100	546	species	0.02509
100	133926	species	0.02323
100	876	species	0.02275
100	821	species	0.02133
100	187326	species	0.01952
100	84109	species	0.01945
100	158847	species	0.018
100	33035	species	0.01615
100	39778	species	0.0131
100	84163	species	0.01086
100	261299	species	0.01009
100	102148	species	0.01008
100	665951	species	0.00853
100	623	species	0.00744
100	820	species	0.00641
100	46503	species	0.00588
100	1304	species	0.00552
100	729	species	0.0054
100	126385	species	0.00303
100	33038	species	0.00221
100	40520	species	0.00196
100	218538	species	0.00183
100	187327	species	0.00158
100	28116	species	0.00146
100	818	species	0.00137
100	817	species	0.0008
100	491921	species	0.00072
100	823	species	0.00035
100	-1	species	12.3775
100	-1	genus	2.36885
101	1730	genus	43.8373
101	816	genus	19.6551
101	841	genus	15.2111
101	216851	genus	12.0797
101	724	genus	2.10268
101	1678	genus	1.13142
101	1263	genus	1.03063
101	572511	genus	0.72539
101	292632	genus	0.4527
101	33042	genus	0.44865
101	239759	genus	0.34399
101	29465	genus	0.29501
101	577310	genus	0.26583
101	189330	genus	0.26221
101	375288	genus	0.25419
101	577309	genus	0.20904
101	459786	genus	0.18057
101	1301	genus	0.16276
101	68335	genus	0.12703
101	397864	genus	0.12642
101	39948	genus	0.10322
101	102106	genus	0.05075
101	561	genus	0.04198
101	570	genus	0.03937
